LogRooms, LogIncome, LogPeople, ElHeat, SheOnly, PeakHeat, CookEl, PoolFilt, AirRev, AirCond, MWave, Dish, Dryer, ElecCost
1.79175946922805,8.77955745588373,0,1,0,0,1,0,0,0,0,0,0,110
1.79175946922805,11.0020998412042,1.38629436111989,0,1,0,0,0,0,1,1,1,1,270
2.30258509299405,9.87816974455184,0.693147180559945,0,1,0,1,0,0,1,1,1,1,476
2.07944154167984,10.2146419811731,1.38629436111989,0,1,0,1,0,1,1,0,0,0,429
1.79175946922805,9.73506890091116,0.693147180559945,0,1,0,1,0,0,0,0,1,1,321
1.79175946922805,10.1145585226161,1.09861228866811,1,0,0,1,0,0,1,1,1,1,677
2.07944154167984,9.73506890091116,1.6094379124341,0,1,0,1,1,0,0,0,0,1,722
1.94591014905531,10.1145585226161,1.6094379124341,1,0,0,0,0,0,1,0,0,0,559
1.94591014905531,9.18502256399189,1.38629436111989,0,1,0,1,0,1,1,1,0,1,463
1.6094379124341,9.87816974455184,1.09861228866811,0,1,1,1,0,0,1,1,0,0,367
1.6094379124341,10.2146419811731,0.693147180559945,1,0,0,1,0,0,0,0,0,1,457
1.79175946922805,10.2146419811731,1.38629436111989,0,1,0,1,0,0,0,0,0,0,421
1.79175946922805,8.26873183211774,0,1,0,1,1,0,0,0,0,0,0,223
1.38629436111989,8.26873183211774,0,0,0,0,0,0,0,0,0,0,0,35
1.94591014905531,11.0020998412042,1.38629436111989,0,1,0,0,0,0,1,0,0,1,678
1.94591014905531,9.18502256399189,0.693147180559945,0,1,0,1,0,0,1,0,0,1,197
1.79175946922805,9.73506890091116,1.09861228866811,0,0,0,1,0,1,1,0,0,1,273
1.79175946922805,9.04192172035122,0.693147180559945,1,0,0,0,0,0,0,0,0,0,348
1.79175946922805,10.0033328875058,1.09861228866811,0,1,0,0,0,0,1,0,0,1,277
1.79175946922805,9.87816974455184,1.38629436111989,0,0,0,1,0,0,0,0,0,1,378
2.19722457733622,9.18502256399189,1.6094379124341,0,1,1,0,0,1,1,0,0,0,1016
1.79175946922805,8.26873183211774,0,1,0,0,0,0,0,0,0,0,0,76
2.19722457733622,11.0020998412042,1.09861228866811,0,1,0,1,0,1,1,0,0,0,510
1.94591014905531,10.2146419811731,0.693147180559945,0,1,0,1,0,0,1,1,0,1,711
1.79175946922805,9.04192172035122,1.38629436111989,0,1,0,0,0,0,1,1,0,0,197
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,1,0,0,1,0,0,0,131
1.94591014905531,9.73506890091116,1.38629436111989,0,1,0,1,1,1,1,1,0,1,368
1.79175946922805,9.87816974455184,1.38629436111989,0,1,0,0,0,1,1,0,0,1,400
1.94591014905531,9.568014816248,1.09861228866811,1,0,0,0,1,0,1,1,0,1,710
2.19722457733622,11.0020998412042,1.09861228866811,0,1,0,1,1,1,1,0,0,1,571
1.79175946922805,10.2146419811731,0,0,1,0,1,0,0,1,0,0,0,240
1.94591014905531,9.73506890091116,1.38629436111989,0,1,0,0,0,0,1,0,0,1,237
1.94591014905531,10.2146419811731,0.693147180559945,0,0,0,1,1,1,1,1,1,0,604
1.38629436111989,9.04192172035122,0.693147180559945,0,1,0,0,0,0,0,0,0,0,115
1.94591014905531,10.5713169251118,1.38629436111989,0,1,0,1,0,1,1,1,1,1,576
1.94591014905531,10.5713169251118,1.09861228866811,0,1,0,1,0,1,1,1,1,1,629
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,0,0,0,1,1,0,0,249
1.94591014905531,9.73506890091116,0,0,1,0,1,0,0,1,0,0,0,200
1.94591014905531,9.18502256399189,0,0,1,0,1,0,0,0,0,0,1,396
1.94591014905531,9.04192172035122,0.693147180559945,0,0,0,0,0,0,1,0,0,0,299
1.94591014905531,9.18502256399189,0.693147180559945,0,1,0,0,0,1,1,1,0,0,593
2.19722457733622,10.4282160814711,1.09861228866811,0,1,0,1,0,1,1,1,0,0,722
1.79175946922805,9.87816974455184,0.693147180559945,1,0,0,0,0,0,0,0,0,0,282
1.94591014905531,9.73506890091116,1.09861228866811,0,1,0,0,0,1,1,0,0,0,311
1.94591014905531,10.1145585226161,1.09861228866811,1,0,0,1,0,1,1,0,1,1,509
1.94591014905531,10.2146419811731,1.6094379124341,1,0,0,0,0,1,1,1,1,1,454
1.6094379124341,10.0033328875058,0,1,0,0,0,0,0,0,0,0,0,333
1.38629436111989,8.26873183211774,0,1,0,0,0,0,0,1,0,0,0,205
1.79175946922805,9.36734412078585,1.09861228866811,1,0,1,1,0,1,1,1,1,1,1024
1.79175946922805,9.568014816248,1.09861228866811,0,0,0,0,0,0,0,0,0,1,288
1.94591014905531,9.87816974455184,1.38629436111989,0,0,0,0,0,0,1,0,0,1,389
1.94591014905531,10.4282160814711,1.38629436111989,1,0,0,0,0,0,1,1,0,1,376
1.94591014905531,9.36734412078585,0.693147180559945,0,1,0,0,1,1,1,0,1,1,328
1.79175946922805,9.04192172035122,1.09861228866811,0,1,0,1,0,1,1,0,0,0,432
1.38629436111989,10.807705703176,0.693147180559945,1,0,0,0,0,0,0,0,0,0,250
2.30258509299405,9.87816974455184,1.6094379124341,0,1,0,0,0,0,0,1,0,1,448
1.79175946922805,9.87816974455184,0.693147180559945,0,0,0,0,0,0,0,0,0,0,226
1.79175946922805,8.77955745588373,0,1,0,0,0,0,0,0,0,0,0,121
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,1,0,0,1,0,0,0,503
2.07944154167984,8.77955745588373,0.693147180559945,0,1,0,1,0,0,0,0,0,0,183
2.07944154167984,8.77955745588373,0.693147180559945,0,1,0,0,0,1,1,1,0,1,358
1.79175946922805,10.0033328875058,0,1,0,0,1,0,0,0,0,0,1,222
1.79175946922805,10.1145585226161,1.38629436111989,0,0,0,1,0,0,0,0,0,0,366
1.79175946922805,10.0033328875058,1.09861228866811,0,1,0,0,0,0,1,0,0,1,331
2.30258509299405,10.4282160814711,1.09861228866811,0,1,0,1,0,1,1,0,0,1,499
1.79175946922805,9.568014816248,1.09861228866811,1,0,0,1,0,1,1,1,0,1,521
2.07944154167984,10.3056137593788,1.09861228866811,0,1,0,1,0,0,1,0,0,0,282
1.79175946922805,8.77955745588373,1.38629436111989,0,0,0,1,0,0,1,0,0,1,279
2.07944154167984,8.77955745588373,0.693147180559945,1,0,0,1,1,1,1,0,0,0,274
1.6094379124341,9.568014816248,1.38629436111989,0,0,0,1,0,0,1,0,0,1,390
1.94591014905531,9.36734412078585,1.09861228866811,0,0,0,0,0,0,1,0,0,0,272
1.94591014905531,10.1145585226161,1.38629436111989,0,1,0,0,1,0,1,1,1,1,316
2.19722457733622,10.4282160814711,0.693147180559945,0,1,0,1,0,1,1,1,0,1,496
1.94591014905531,10.4282160814711,1.38629436111989,0,1,0,1,0,0,1,0,0,1,783
2.07944154167984,9.73506890091116,0.693147180559945,1,0,0,1,0,0,0,0,1,1,273
1.79175946922805,8.77955745588373,1.09861228866811,0,1,0,1,0,0,1,0,0,1,448
1.6094379124341,8.77955745588373,0,1,0,1,0,0,0,1,0,0,0,425
1.94591014905531,9.36734412078585,1.38629436111989,0,0,0,1,0,1,1,0,0,0,626
2.07944154167984,10.5713169251118,1.09861228866811,1,0,0,0,0,0,1,0,0,0,524
1.94591014905531,11.0020998412042,1.38629436111989,0,0,0,0,0,1,1,1,0,1,344
1.6094379124341,8.26873183211774,0,0,0,0,0,0,0,0,0,0,0,178
1.6094379124341,9.36734412078585,0.693147180559945,0,1,0,0,0,0,1,0,0,0,175
2.30258509299405,10.3056137593788,1.6094379124341,0,1,0,0,1,0,1,0,1,0,441
1.79175946922805,8.26873183211774,0.693147180559945,1,0,0,0,0,0,0,0,0,0,267
1.79175946922805,10.2146419811731,1.38629436111989,0,1,0,0,0,1,1,0,0,1,241
2.07944154167984,10.0033328875058,0.693147180559945,0,1,0,0,0,1,1,0,0,0,334
1.79175946922805,9.87816974455184,0.693147180559945,0,1,0,0,0,0,1,0,0,0,291
1.79175946922805,10.0033328875058,0.693147180559945,1,0,0,0,0,0,1,0,0,0,371
2.30258509299405,11.0020998412042,1.09861228866811,0,1,0,0,0,1,1,1,0,1,740
1.6094379124341,8.77955745588373,0,0,0,0,0,0,1,1,0,0,0,87
1.6094379124341,9.18502256399189,0.693147180559945,1,0,1,0,0,1,1,0,0,1,483
2.19722457733622,9.568014816248,1.09861228866811,1,0,0,0,0,1,1,0,0,1,676
1.94591014905531,10.2146419811731,1.6094379124341,0,1,0,1,1,1,1,1,0,1,602
1.79175946922805,8.26873183211774,0,0,0,0,0,0,0,0,0,0,0,188
1.94591014905531,9.87816974455184,1.6094379124341,0,0,1,1,0,1,1,0,0,0,727
1.79175946922805,9.04192172035122,0.693147180559945,1,0,1,1,0,0,0,0,0,0,444
1.79175946922805,10.5713169251118,0.693147180559945,0,1,0,1,0,0,0,0,0,0,220
1.79175946922805,8.26873183211774,0,1,0,0,0,0,1,1,1,0,0,425
1.6094379124341,10.1145585226161,1.09861228866811,1,0,0,0,0,1,1,0,0,0,350
1.79175946922805,9.18502256399189,1.38629436111989,0,1,0,1,0,0,1,0,0,0,452
1.79175946922805,10.2146419811731,1.38629436111989,1,0,0,1,0,0,0,0,0,0,369
1.79175946922805,9.73506890091116,0.693147180559945,1,0,0,0,0,1,1,0,0,0,254
1.79175946922805,9.87816974455184,0.693147180559945,0,1,0,0,0,0,0,0,0,1,150
1.94591014905531,9.73506890091116,1.09861228866811,1,0,0,0,0,1,1,0,1,0,442
2.07944154167984,10.2146419811731,1.09861228866811,0,1,0,1,0,0,1,0,0,1,777
1.79175946922805,8.26873183211774,0.693147180559945,0,1,0,0,0,0,0,0,0,1,103
1.6094379124341,8.26873183211774,0,1,0,0,0,0,0,0,0,0,0,262
2.19722457733622,9.73506890091116,1.38629436111989,0,0,0,1,0,0,1,0,0,0,375
1.6094379124341,10.6964800680658,0.693147180559945,1,0,1,1,0,0,0,0,0,1,770
1.79175946922805,9.87816974455184,0.693147180559945,0,1,0,0,0,0,0,1,0,0,197
1.6094379124341,9.04192172035122,0.693147180559945,1,0,0,0,0,0,0,0,0,0,174
1.6094379124341,9.04192172035122,0.693147180559945,1,0,1,1,0,0,0,1,1,0,363
1.94591014905531,9.73506890091116,1.09861228866811,0,1,0,0,0,0,0,0,0,1,270
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,0,0,0,0,1,0,1,214
1.79175946922805,9.73506890091116,0,1,0,0,0,0,1,1,0,0,0,108
1.94591014905531,9.87816974455184,1.6094379124341,1,0,0,1,1,1,1,0,1,1,572
1.79175946922805,10.1145585226161,0.693147180559945,0,1,0,1,0,0,0,1,0,1,393
2.07944154167984,8.26873183211774,0,1,0,0,0,0,1,1,0,0,0,376
1.6094379124341,9.568014816248,0.693147180559945,1,0,0,0,0,0,0,0,0,0,221
2.19722457733622,10.807705703176,1.38629436111989,1,0,0,1,0,0,0,0,1,1,380
1.94591014905531,9.04192172035122,1.09861228866811,0,1,0,0,0,0,1,0,0,0,155
1.94591014905531,9.04192172035122,1.09861228866811,0,1,0,1,0,0,0,1,0,1,278
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,1,0,0,0,0,0,0,334
1.79175946922805,10.3056137593788,1.38629436111989,0,1,0,0,0,0,0,0,0,0,430
1.79175946922805,8.77955745588373,0,0,1,0,1,0,0,0,0,0,0,100
1.79175946922805,10.0033328875058,1.09861228866811,0,1,0,0,1,0,1,0,0,1,363
1.79175946922805,8.77955745588373,1.09861228866811,0,0,0,1,0,0,1,0,0,0,263
1.79175946922805,9.568014816248,0,0,0,0,1,0,0,0,0,0,0,378
1.38629436111989,9.73506890091116,0,0,1,0,0,0,1,1,0,0,0,210
1.6094379124341,10.4282160814711,0.693147180559945,0,0,1,1,0,1,1,0,0,1,791
1.79175946922805,10.1145585226161,0.693147180559945,0,1,0,0,0,0,1,0,0,0,351
1.94591014905531,10.2146419811731,1.38629436111989,0,1,0,1,0,1,1,0,0,1,395
1.79175946922805,10.2146419811731,0.693147180559945,1,0,0,0,0,0,1,1,0,0,868
1.6094379124341,10.2146419811731,0.693147180559945,1,0,0,0,0,0,1,0,0,0,342
1.79175946922805,9.36734412078585,1.09861228866811,0,0,0,0,0,0,0,0,0,1,280
1.94591014905531,10.3056137593788,1.09861228866811,1,0,0,1,0,0,0,0,0,0,933
1.79175946922805,9.568014816248,1.09861228866811,0,1,0,1,0,0,1,1,0,0,308
1.94591014905531,10.4282160814711,1.09861228866811,0,1,0,1,1,1,1,1,0,1,668
1.94591014905531,10.6964800680658,1.09861228866811,0,1,0,0,0,0,1,1,0,1,651
2.07944154167984,9.73506890091116,1.38629436111989,0,1,1,1,0,0,0,0,0,0,537
1.94591014905531,10.2146419811731,0.693147180559945,0,1,0,1,0,0,1,0,0,0,493
1.94591014905531,8.77955745588373,0.693147180559945,0,0,0,1,0,1,1,1,0,0,304
1.94591014905531,11.0020998412042,1.38629436111989,0,1,0,0,0,0,1,1,1,1,423
1.6094379124341,8.26873183211774,0,0,1,1,1,0,0,0,1,0,0,238
1.79175946922805,9.18502256399189,0.693147180559945,0,0,0,0,0,0,0,1,0,0,106
1.94591014905531,9.568014816248,0.693147180559945,0,0,0,0,0,0,0,0,0,0,210
2.19722457733622,10.1145585226161,1.09861228866811,0,1,1,1,1,1,1,1,1,1,1357
1.6094379124341,9.87816974455184,0,1,0,0,1,0,0,0,0,0,0,368
1.79175946922805,9.87816974455184,0.693147180559945,0,1,0,0,0,1,1,0,0,0,247
1.79175946922805,9.568014816248,0,1,0,0,1,0,0,0,0,0,0,209
1.94591014905531,10.1145585226161,1.09861228866811,0,0,0,1,0,0,0,0,0,0,472
1.94591014905531,10.6964800680658,1.38629436111989,0,1,0,1,0,1,1,0,0,1,425
1.79175946922805,9.568014816248,0.693147180559945,1,0,0,0,0,0,1,1,0,0,204
2.30258509299405,11.0020998412042,1.09861228866811,0,1,0,1,0,0,1,0,1,1,736
1.79175946922805,9.04192172035122,0.693147180559945,1,0,0,1,0,1,1,1,0,1,425
1.79175946922805,10.1145585226161,1.38629436111989,1,0,0,0,0,0,0,0,0,1,358
1.94591014905531,10.0033328875058,0.693147180559945,0,0,0,1,0,1,1,0,0,0,331
2.19722457733622,11.0020998412042,1.6094379124341,0,1,0,1,0,0,0,0,1,1,802
1.94591014905531,10.1145585226161,1.6094379124341,0,1,0,0,0,1,1,1,0,0,666
1.94591014905531,9.87816974455184,1.09861228866811,1,0,0,1,0,0,0,0,0,1,70
1.94591014905531,9.87816974455184,0.693147180559945,0,1,0,0,0,0,0,0,0,1,260
2.30258509299405,10.4282160814711,1.09861228866811,1,0,0,1,0,0,1,0,0,1,747
1.6094379124341,8.26873183211774,0,0,0,0,0,0,1,1,0,0,0,213
2.07944154167984,10.807705703176,1.09861228866811,1,0,0,1,0,0,0,1,1,1,519
1.94591014905531,10.0033328875058,1.09861228866811,1,0,0,1,0,0,1,0,0,0,604
2.19722457733622,11.0020998412042,1.38629436111989,0,1,0,0,1,0,1,0,0,1,402
1.79175946922805,10.2146419811731,0.693147180559945,0,0,0,0,0,1,1,0,0,0,141
1.94591014905531,9.73506890091116,1.09861228866811,1,0,0,1,0,1,1,0,0,0,416
1.94591014905531,9.73506890091116,1.09861228866811,0,0,0,1,0,1,1,1,0,0,311
2.07944154167984,10.2146419811731,1.38629436111989,0,0,0,0,0,0,1,0,0,1,272
2.19722457733622,11.0020998412042,1.09861228866811,0,1,0,1,0,0,1,0,0,1,666
1.79175946922805,9.568014816248,0,0,1,0,1,0,1,1,0,0,0,232
2.07944154167984,10.4282160814711,0.693147180559945,0,0,0,0,0,0,0,1,0,0,292
2.07944154167984,9.73506890091116,0.693147180559945,0,1,0,0,0,0,0,0,0,0,216
2.07944154167984,9.04192172035122,0.693147180559945,0,1,0,0,0,0,1,0,0,0,214
1.94591014905531,9.87816974455184,0.693147180559945,0,1,0,1,0,1,1,1,1,0,521
1.38629436111989,8.77955745588373,0.693147180559945,1,0,0,0,0,0,0,0,0,0,173
1.79175946922805,10.0033328875058,1.09861228866811,0,1,0,1,0,1,1,1,0,1,383
2.30258509299405,11.0020998412042,1.09861228866811,0,1,1,1,0,1,1,0,0,0,1341
1.79175946922805,8.77955745588373,0,1,0,0,0,0,0,1,1,0,1,201
1.79175946922805,9.87816974455184,1.38629436111989,1,0,0,0,0,1,1,0,0,0,387
1.94591014905531,10.4282160814711,0.693147180559945,0,1,0,1,1,0,1,0,0,1,483
2.30258509299405,10.2146419811731,1.09861228866811,0,1,0,1,0,1,1,1,0,1,571
1.94591014905531,10.4282160814711,0.693147180559945,0,0,0,1,0,1,1,1,0,1,328
1.79175946922805,8.77955745588373,0.693147180559945,0,0,0,1,0,0,0,0,0,0,279
1.79175946922805,9.36734412078585,0.693147180559945,0,1,0,0,0,0,1,0,0,1,308
1.94591014905531,10.4282160814711,1.38629436111989,0,1,0,1,0,1,1,0,1,1,718
1.79175946922805,10.0033328875058,0,0,1,0,0,0,0,0,0,0,0,140
1.94591014905531,9.568014816248,1.09861228866811,0,1,0,0,1,1,1,1,0,1,607
2.19722457733622,9.568014816248,1.38629436111989,0,0,0,1,0,0,1,0,0,0,411
1.6094379124341,9.18502256399189,0.693147180559945,0,1,0,0,0,0,1,0,0,1,262
2.07944154167984,10.4282160814711,1.38629436111989,0,1,0,0,1,0,0,0,1,1,544
1.6094379124341,8.26873183211774,0,1,0,0,1,0,0,1,1,0,0,241
1.79175946922805,9.36734412078585,0.693147180559945,1,0,0,1,0,0,0,0,0,0,244
1.94591014905531,9.04192172035122,0.693147180559945,0,1,0,1,0,1,1,1,0,1,378
1.94591014905531,10.1145585226161,1.09861228866811,1,0,0,1,0,1,1,0,0,0,389
1.79175946922805,9.568014816248,0.693147180559945,0,0,0,0,0,0,0,0,0,0,176
1.79175946922805,9.73506890091116,1.09861228866811,0,0,0,1,0,1,1,0,0,0,506
2.19722457733622,10.6964800680658,1.38629436111989,0,1,0,0,1,0,1,1,0,0,423
2.07944154167984,10.1145585226161,1.09861228866811,0,1,0,1,0,0,1,0,0,0,362
1.94591014905531,9.04192172035122,1.09861228866811,1,0,0,0,0,0,1,0,0,1,368
1.94591014905531,9.18502256399189,0,0,1,0,0,0,1,1,0,0,0,210
2.07944154167984,10.0033328875058,1.38629436111989,0,1,0,1,0,1,1,1,0,0,294
1.6094379124341,8.26873183211774,0,0,1,0,1,0,1,1,0,1,1,465
1.79175946922805,8.77955745588373,0,0,0,0,0,0,0,1,0,0,0,191
1.94591014905531,10.4282160814711,1.09861228866811,0,1,0,0,0,1,1,1,0,1,375
2.07944154167984,10.6964800680658,0.693147180559945,0,1,0,1,0,1,1,0,0,0,323
1.94591014905531,9.04192172035122,0.693147180559945,0,0,0,0,0,0,0,1,0,0,189
2.07944154167984,9.73506890091116,0.693147180559945,0,1,0,0,0,1,1,0,0,0,230
2.30258509299405,11.0020998412042,1.38629436111989,0,1,0,1,0,1,1,0,1,1,660
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,0,0,0,1,0,0,0,119
1.6094379124341,8.26873183211774,0,1,0,1,1,0,1,1,0,0,0,299
1.94591014905531,10.2146419811731,1.6094379124341,0,0,0,0,0,0,1,1,1,1,414
1.79175946922805,11.0020998412042,0,1,0,0,1,0,1,1,0,0,1,306
2.07944154167984,10.0033328875058,1.38629436111989,0,1,0,0,0,0,1,0,0,0,400
1.79175946922805,9.18502256399189,0,0,0,0,1,0,1,1,0,0,0,237
1.79175946922805,9.18502256399189,1.6094379124341,0,1,0,0,0,0,1,0,0,0,226
1.94591014905531,8.77955745588373,1.09861228866811,0,1,0,0,0,0,1,0,0,1,154
1.94591014905531,10.1145585226161,1.09861228866811,0,1,0,0,1,0,1,1,0,1,494
2.30258509299405,11.0020998412042,0.693147180559945,0,0,0,1,0,0,1,0,0,1,520
2.19722457733622,10.2146419811731,1.09861228866811,0,1,0,0,0,1,1,0,0,0,218
2.07944154167984,10.5713169251118,1.09861228866811,0,0,0,1,1,1,1,1,1,1,677
1.79175946922805,8.26873183211774,0.693147180559945,1,0,0,1,0,0,0,0,0,0,213
1.79175946922805,10.2146419811731,1.38629436111989,0,1,0,0,0,0,1,1,1,0,226
1.79175946922805,11.0020998412042,0.693147180559945,1,0,0,0,0,0,1,0,1,0,359
2.07944154167984,10.0033328875058,1.38629436111989,1,0,0,1,0,0,0,0,0,0,399
2.07944154167984,9.36734412078585,1.38629436111989,0,1,0,0,0,0,1,1,0,0,435
1.94591014905531,10.4282160814711,0.693147180559945,0,1,0,0,1,0,1,1,0,1,208
2.07944154167984,9.73506890091116,0.693147180559945,0,1,0,0,0,0,1,1,0,0,255
1.79175946922805,8.77955745588373,0.693147180559945,0,1,1,1,0,0,1,0,0,0,288
2.30258509299405,10.6964800680658,1.09861228866811,0,1,0,0,0,0,0,1,0,0,246
1.79175946922805,9.73506890091116,1.38629436111989,1,0,0,0,0,1,1,0,0,0,368
1.38629436111989,9.568014816248,0,1,0,0,0,0,0,0,0,0,0,240
1.94591014905531,9.568014816248,1.38629436111989,0,1,0,1,0,1,1,0,0,1,449
1.38629436111989,8.26873183211774,0,1,0,0,1,0,0,1,0,0,0,163
1.79175946922805,10.0033328875058,1.09861228866811,0,0,0,1,0,0,1,0,0,0,492
1.79175946922805,9.36734412078585,0.693147180559945,1,0,1,1,0,1,1,0,0,1,519
2.19722457733622,10.1145585226161,1.38629436111989,0,0,0,1,0,0,1,1,1,1,411
1.6094379124341,9.04192172035122,1.09861228866811,1,0,0,1,0,0,1,1,0,1,652
1.79175946922805,10.2146419811731,1.09861228866811,1,0,1,1,0,0,1,1,0,1,1870
1.94591014905531,10.0033328875058,1.38629436111989,0,1,0,1,1,0,1,1,1,0,822
1.6094379124341,9.568014816248,0,1,0,1,1,0,0,0,0,0,0,338
2.07944154167984,9.04192172035122,0.693147180559945,0,0,0,0,0,0,1,0,0,0,127
1.94591014905531,9.568014816248,1.38629436111989,0,1,0,1,0,0,1,0,0,0,329
1.6094379124341,9.568014816248,1.09861228866811,1,0,0,0,0,0,0,1,0,0,197
1.79175946922805,8.26873183211774,0,1,0,0,0,0,0,1,0,0,0,233
1.6094379124341,9.18502256399189,0.693147180559945,0,1,0,0,0,0,0,0,0,0,156
2.30258509299405,11.0020998412042,1.09861228866811,1,0,0,0,1,1,1,1,0,1,570
1.79175946922805,9.04192172035122,1.38629436111989,0,1,0,1,0,0,1,0,0,1,192
2.19722457733622,10.1145585226161,1.38629436111989,0,1,0,1,1,0,1,1,0,1,441
1.38629436111989,8.26873183211774,0,0,1,0,0,0,0,1,0,0,0,160
1.94591014905531,10.2146419811731,1.09861228866811,1,0,0,0,0,0,0,0,0,0,254
1.6094379124341,8.77955745588373,0.693147180559945,0,0,0,0,0,0,0,0,0,0,243
1.79175946922805,8.26873183211774,0,0,1,0,1,0,1,1,0,0,0,316
1.79175946922805,10.3056137593788,0.693147180559945,1,0,0,0,0,1,1,0,0,0,277
1.79175946922805,9.73506890091116,1.6094379124341,1,0,0,0,0,1,1,0,0,0,308
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,1,0,0,1,0,0,0,241
1.79175946922805,10.2146419811731,0.693147180559945,0,1,0,1,0,1,1,1,0,1,757
1.79175946922805,8.26873183211774,0,1,0,0,0,0,0,0,0,0,0,231
2.07944154167984,10.4282160814711,1.09861228866811,0,0,0,0,0,0,0,1,0,1,487
1.94591014905531,10.1145585226161,1.09861228866811,0,1,0,1,1,0,0,1,0,1,477
2.07944154167984,9.73506890091116,1.09861228866811,0,1,0,1,0,0,0,1,0,1,355
1.79175946922805,9.36734412078585,0.693147180559945,1,0,1,0,0,0,0,0,0,1,279
1.38629436111989,10.3056137593788,1.09861228866811,0,1,0,0,0,0,0,0,0,1,234
1.79175946922805,9.36734412078585,0.693147180559945,1,0,0,0,0,0,1,0,1,1,173
1.79175946922805,9.87816974455184,0.693147180559945,0,0,0,0,0,1,1,0,1,1,269
1.6094379124341,8.26873183211774,0,0,0,0,0,0,0,0,0,0,0,178
1.79175946922805,9.36734412078585,0,1,0,0,1,0,1,1,0,0,0,280
2.07944154167984,8.77955745588373,1.09861228866811,0,1,0,0,0,0,1,1,1,1,298
1.94591014905531,11.0020998412042,0.693147180559945,0,1,0,1,0,1,1,0,0,0,284
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,1,0,1,1,0,0,0,610
1.79175946922805,10.4282160814711,0.693147180559945,0,1,0,1,0,0,1,1,1,1,614
2.19722457733622,10.4282160814711,1.38629436111989,0,1,0,1,1,1,1,1,1,1,590
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,1,0,0,1,1,0,0,368
1.79175946922805,9.73506890091116,1.09861228866811,0,1,1,1,0,0,0,0,0,0,567
1.79175946922805,9.568014816248,0.693147180559945,0,1,0,0,0,0,1,1,0,0,182
1.6094379124341,8.26873183211774,0,0,0,0,0,0,0,1,0,0,0,83
2.19722457733622,9.568014816248,1.6094379124341,0,0,0,0,1,0,0,0,0,0,305
1.79175946922805,10.3056137593788,1.09861228866811,0,1,0,0,0,0,1,1,1,1,386
2.19722457733622,10.4282160814711,0.693147180559945,0,1,0,1,0,0,0,0,0,1,409
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,0,0,0,0,0,0,0,188
2.19722457733622,9.04192172035122,1.38629436111989,0,1,0,1,0,1,1,1,0,1,569
1.94591014905531,8.77955745588373,1.38629436111989,0,1,0,1,0,0,0,0,0,1,538
1.6094379124341,9.04192172035122,0.693147180559945,1,0,1,1,0,0,0,0,0,0,546
1.94591014905531,9.568014816248,1.09861228866811,0,0,0,0,0,0,0,0,0,0,317
1.79175946922805,9.568014816248,0.693147180559945,0,1,0,1,0,1,1,1,0,0,287
1.94591014905531,10.0033328875058,0,0,1,0,0,0,0,1,0,0,1,359
1.6094379124341,8.26873183211774,0,1,0,1,1,0,0,0,0,0,0,216
1.94591014905531,10.3056137593788,1.09861228866811,0,1,0,0,0,0,1,1,0,1,423
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,1,0,0,1,0,0,1,427
1.94591014905531,9.73506890091116,1.09861228866811,0,1,0,1,0,0,1,0,0,0,259
1.6094379124341,9.568014816248,0,0,1,0,1,0,1,1,0,0,0,168
1.94591014905531,10.4282160814711,1.09861228866811,0,1,0,0,0,0,1,1,0,1,347
1.94591014905531,9.04192172035122,1.09861228866811,0,0,0,1,0,1,1,1,0,1,583
1.6094379124341,9.73506890091116,0,1,0,0,1,0,0,0,0,0,0,305
1.94591014905531,9.568014816248,0.693147180559945,0,1,1,1,0,1,1,0,0,0,460
1.6094379124341,10.4282160814711,1.09861228866811,1,0,0,0,0,1,1,0,0,0,300
1.94591014905531,10.807705703176,1.09861228866811,0,1,0,0,0,1,1,1,0,1,334
1.6094379124341,9.36734412078585,0.693147180559945,0,1,1,1,0,0,1,1,1,1,504
1.79175946922805,8.26873183211774,0,0,0,1,0,0,1,1,0,0,0,220
1.79175946922805,9.73506890091116,1.38629436111989,0,0,0,0,0,0,0,0,0,0,486
1.38629436111989,10.2146419811731,0,0,0,0,0,0,0,0,0,0,0,76
1.79175946922805,9.18502256399189,1.38629436111989,1,0,1,1,0,0,1,0,0,1,1725
2.19722457733622,10.4282160814711,1.09861228866811,0,1,0,1,0,0,0,1,1,1,517
1.79175946922805,9.87816974455184,0,1,0,0,0,0,0,0,0,0,0,209
1.94591014905531,10.0033328875058,0.693147180559945,1,0,0,1,0,0,0,1,0,0,394
2.19722457733622,9.568014816248,1.09861228866811,1,0,0,0,0,1,1,0,0,1,507
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,1,0,1,1,0,0,1,180
1.94591014905531,9.73506890091116,0.693147180559945,1,0,0,0,0,0,1,0,0,0,228
1.79175946922805,9.36734412078585,0,1,0,0,1,0,0,0,0,0,0,306
