BookVal,MinorBlem,MajorBlem,PowerSeller,IDSeller,Sealed,NegFeedback,ReservePriceFrac,NBidders,FinalPrice
24.5,0,0,0,0,0,1,0.313877551020408,7,20.6
17.5,1,0,0,0,0,0,0.513142857142857,7,18.99
27.5,0,0,0,0,0,1,0.279636363636364,7,23.19
57.5,0,0,0,0,1,0,0.138086956521739,7,57.44
24.5,0,0,0,0,0,0,0.313877551020408,4,22.2
16.5,0,0,1,0,0,0,0.787272727272727,4,17.5
16.5,0,0,1,0,0,0,0.787272727272727,1,NaN
12.5,0,0,0,0,0,0,0.3992,3,12.27
34.5,0,0,1,0,0,0,0.431884057971014,5,27.95
69.5,0,0,1,0,0,0,0.214388489208633,4,50.95
99.5,0,0,1,1,0,0,0.0396984924623116,6,73.51
18.5,0,0,0,0,0,0,0.804864864864865,2,20.39
32.5,0,0,0,0,0,0,0.181230769230769,7,32
22.5,0,0,0,0,0,0,0.644,4,33
175,1,0,1,1,0,0,0.0225714285714286,7,133
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
39.5,0,0,1,1,0,0,0.1,8,32
34.5,0,0,0,0,0,0,0.448985507246377,5,35.5
16.5,0,0,1,0,1,0,0.288484848484848,5,63.88
43.5,0,0,0,0,0,0,0.356091954022988,4,30.55
39.5,0,0,1,0,0,0,0.872151898734177,0,NaN
34.5,1,0,1,0,0,0,0.708695652173913,0,NaN
43.5,0,0,0,0,0,0,0.145747126436782,8,30.35
22.5,0,0,1,0,0,0,1.15111111111111,0,NaN
24.5,0,0,0,0,0,0,1.01795918367347,0,NaN
35.5,0,0,0,0,0,0,1.04056338028169,0,NaN
155,0,0,0,0,1,0,0.209677419354839,8,160
29.5,0,0,0,0,1,0,0.76271186440678,4,38.5
29.5,0,0,0,0,1,0,0.76271186440678,3,33.5
24.5,0,0,0,0,0,1,0.826122448979592,1,NaN
16.5,0,0,0,0,0,0,0.349307313977472,6,17.0335706806283
24.5,0,0,0,0,0,1,0.313877551020408,5,17.71
39.5,0,0,1,0,0,0,1.13325495393996,0,NaN
14.95,0,0,0,0,0,0,0.333779264214047,6,14.52
7.95,0,0,1,0,0,0,0.942138364779874,3,7.99
17.5,1,0,1,0,0,0,0.825714285714286,1,NaN
35.5,0,0,0,0,0,1,0.216619718309859,6,37.42
43.5,0,0,0,0,0,0,0.206666666666667,5,41.01
34.5,1,0,0,0,0,1,0.222898550724638,8,26.96
12.95,0,0,1,0,0,0,1.11583011583012,2,16
34.5,0,0,0,0,0,0,0.260579710144928,6,35.01
11.5,1,0,1,0,0,0,0.995652173913043,0,NaN
59.5,0,0,0,0,0,0,0.15109243697479,7,69
43.5,0,0,0,0,0,1,0.176781609195402,4,36.7
11.5,0,0,0,0,0,0,0.995652173913043,0,NaN
59.5,0,0,0,0,0,1,0.129243697478992,8,59.57
12.5,1,0,1,0,0,0,0.916,0,NaN
15,1,0,1,0,0,0,0.399333333333333,3,14
32.95,0,0,1,1,0,0,0.946889226100152,2,32.45
34.5,0,0,0,0,0,0,0.431884057971014,6,34.52
15,0,0,1,0,0,0,0.726666666666667,1,NaN
7.5,0,0,1,0,0,0,1.45333333333333,0,NaN
175,0,0,1,1,0,0,0.999714285714286,0,NaN
39.5,0,0,1,1,0,0,1.01139240506329,0,NaN
32.5,0,0,1,1,0,0,1.07538461538462,0,NaN
46.5,0,0,1,1,0,0,1.03118279569892,0,NaN
97.5,0,0,1,1,0,0,0.922564102564103,0,NaN
16.5,0,0,1,1,0,0,1.14848484848485,0,NaN
72.5,0,0,1,1,0,0,0.964827586206897,0,NaN
39.5,0,0,1,1,0,0,1.03670886075949,0,NaN
43.5,0,0,1,1,0,0,1.03333333333333,0,NaN
38.5,0,0,1,1,0,0,1.01168831168831,0,NaN
34.5,0,0,1,1,0,0,0.984057971014493,0,NaN
59.5,0,0,1,0,1,0,0.133445378151261,8,71
29.5,0,0,1,0,1,0,0.269152542372881,6,41.95
57.5,0,0,1,0,1,0,0.138086956521739,9,48.95
29.5,1,0,0,0,0,0,0.426779661016949,5,18.1
22.5,0,0,0,0,0,0,0.559555555555556,3,18.21
29.5,0,0,1,0,1,0,0.269152542372881,6,33.98
